,city,district,street_name,rooms,size_m2,price_per_m2,price
1428,Warszawa, Śródmieście, Śródmieście Północne,2,33.38,27561,920000.0
1429,Warszawa, Wilanów, Sarmacka,4,113.0,19027,2150000.0
1430,Warszawa, Mokotów, Dolny Mokotów,5,261.38,18747,4900000.0
1431,Warszawa, Mokotów, Wyględów,4,110.0,25455,2800000.0
1432,Warszawa, Śródmieście, Wojciecha Górskiego,2,53.59,28923,1550000.0
1433,Warszawa, Śródmieście, Belwederska,6,198.0,13131,2600000.0
1434,Warszawa, Śródmieście, Powiśle,5,160.58,40000,6423200.0
1435,Warszawa, Śródmieście, Grzybowska,3,193.0,33679,6500000.0
1436,Warszawa, Śródmieście, Parkowa,5,270.0,48148,13000000.0
1437,Warszawa, Mokotów, Wierzbno,4,303.0,21600,6544800.0
1438,Warszawa, Mokotów, Dolny Mokotów,4,274.21,40115,11000000.0
1439,Warszawa, Mokotów, Jadźwingów,3,103.5,16425,1700000.0
1440,Warszawa, Śródmieście, Królewska,7,220.0,26818,5900000.0
1441,Warszawa, Mokotów, Górny Mokotów,3,118.5,21519,2550000.0
1442,Warszawa, Śródmieście, Nowe Miasto,3,106.0,37736,4000000.0
1443,Warszawa, Ursynów,,2,82.0,17683,1450000.0
1444,Warszawa, Mokotów, Fort Piłsudskiego,4,223.93,40191,9000000.0
1445,Warszawa, Wilanów, Sarmacka,3,90.0,14722,1325000.0
1446,Warszawa, Bielany,,5,195.95,18117,3550000.0
1447,Warszawa, Śródmieście, Aleja Niepodległości,5,150.6,13612,2050000.0
1448,Warszawa, Śródmieście, Aleja Szucha,4,132.0,24167,3190000.0
1449,Warszawa, Włochy, ul. Obywatelska,3,74.9,15754,1180000.0
1450,Warszawa, Praga-Południe,,1,33.0,13606,449000.0
1451,Warszawa, Wola, al. Aleja Prymasa Tysiąclecia,2,30.8,22078,680000.0
1452,Warszawa, Żoliborz,,6,238.0,16176,3850000.0
1453,Warszawa, Białołęka, ul. Winorośli,3,53.9,11781,635000.0
1454,Warszawa, Mokotów, Dolny Mokotów,3,56.0,10696,599000.0
1455,Warszawa, Białołęka, Tarchomin,3,56.11,11941,670000.0
1456,Warszawa, Śródmieście, Hoża,2,60.0,24000,1440000.0
1457,Warszawa, Targówek, Bogumińska,2,65.0,10000,650000.0
1458,Warszawa, Bemowo,,2,48.0,12708,610000.0
1459,Warszawa, Ursus, ul. Dzieci Warszawy,2,43.97,13418,590000.0
1460,Warszawa, Wola,,2,41.0,11683,479000.0
1461,Warszawa, Mokotów, ul. Ananasowa 62,2,43.61,16946,739000.0
1462,Warszawa, Mokotów, al. Wilanowska,3,81.1,14180,1150000.0
1463,Warszawa, Białołęka, Tarchomin,3,75.6,11892,899000.0
1464,Warszawa, Mokotów, ul. Oskara Langego,2,43.0,13605,585000.0
1465,Warszawa, Ursynów,,3,66.62,15761,1050000.0
1466,Warszawa, Wilanów,,2,75.24,20734,1560000.0
1467,Warszawa, Mokotów,,2,72.06,14974,1079000.0
1468,Warszawa, Wilanów,,3,91.7,23446,2150000.0
1469,Warszawa, Bemowo, Chrzanów,3,82.42,12132,999900.0
1470,Warszawa, Bielany,,3,57.0,10877,620000.0
1471,Warszawa, Bielany, Wrzeciono,2,37.0,12135,449000.0
1472,Warszawa, Targówek, Zacisze,2,42.0,13810,580000.0
1473,Warszawa, Wola, ul. Okopowa,2,33.0,15970,527000.0
1474,Warszawa, Białołęka, ul. Sieczna,2,40.34,10635,429000.0
1475,Warszawa, mazowieckie,,3,47.6,11660,555000.0
1476,Warszawa, Śródmieście,,2,43.2,17338,749000.0
1477,Warszawa, Targówek, Targówek Mieszkaniowy,3,55.7,14183,790000.0
1478,Warszawa, Wawer,,5,147.0,8844,1300000.0
1479,Warszawa, Śródmieście,,2,38.0,18500,703000.0
1480,Warszawa, mazowieckie,,2,54.0,10370,560000.0
1481,Warszawa, Wola, Młynów,2,59.5,14958,890000.0
1482,Warszawa, Ochota,,2,38.5,12857,495000.0
1483,Warszawa, Mokotów,,3,81.5,13497,1100000.0
1484,Warszawa, Targówek, Targówek Mieszkaniowy,3,76.0,14539,1105000.0
1485,Warszawa, Wilanów,,3,66.9,15830,1059000.0
1486,Warszawa, Praga-Południe, Grochów,3,58.4,13682,799000.0
1487,Warszawa, Ursus, Piastowska,3,64.88,10327,670000.0
1488,Warszawa, Mokotów, Sielce,2,71.0,23169,1645000.0
1489,Warszawa, Mokotów, Mariana Zdziechowskiego,2,38.69,18900,731241.0
1490,Warszawa, Śródmieście, Śródmieście Południowe,3,74.0,24324,1800000.0
1491,Warszawa, Śródmieście, Złota,2,57.2,17937,1026000.0
1492,Warszawa, Śródmieście, Karolkowa,4,103.68,29900,3100000.0
1493,Warszawa, Śródmieście,,5,205.0,18780,3850000.0
1494,Warszawa, Śródmieście, Mokotowska,2,51.5,21340,1099000.0
1495,Warszawa, Śródmieście, Śródmieście Południowe,3,92.0,27174,2500000.0
1496,Warszawa, Śródmieście, Foksal,4,227.33,33000,7501890.0
1497,Warszawa, Wilanów, Aleja Rzeczypospolitej,3,59.29,16866,1000000.0
1498,Warszawa, Mokotów, Dolny Mokotów,5,166.46,15619,2600000.0
1499,Warszawa, Targówek, Zamkowa,4,74.3,11965,889000.0
1500,Warszawa, Wola, ul. Juliusza Ordona,1,26.04,19201,500000.0
1501,Warszawa, Rembertów, Stary Rembertów,3,68.45,11395,780000.0
1502,Warszawa, Wawer, Marysin Wawerski,2,37.5,10133,380000.0
1503,Warszawa, Wola, Burakowska,3,65.9,18209,1200000.0
1504,Warszawa, Mokotów, Sadyba,3,51.8,14382,745000.0
1505,Warszawa, Śródmieście, Śródmieście Południowe,2,60.0,24000,1440000.0
1506,Warszawa, Śródmieście, Zgoda,3,68.5,17372,1190000.0
1507,Warszawa, Śródmieście,,3,68.0,18971,1290000.0
1508,Warszawa, Wola, Mirów,2,42.3,19125,809000.0
1509,Warszawa, Mokotów, Ksawerów,3,89.85,16249,1460000.0
1510,Warszawa, Śródmieście, Złota,5,208.4,76296,15900000.0
1511,Warszawa, Mokotów, Wyględów,5,315.0,24444,7700000.0
1512,Warszawa, Mokotów, Pory,5,136.0,14699,1999000.0
1513,Warszawa, Śródmieście, Złota,5,208.4,63820,13300000.0
1514,Warszawa, Mokotów, Sadyba,4,204.14,18120,3699000.0
1515,Warszawa, Ursynów, ppłk. Zbigniewa Stanisława Kiedacza,4,90.9,22002,2000000.0
1516,Warszawa, Śródmieście, Nowogrodzka,5,320.0,16250,5200000.0
1517,Warszawa, Śródmieście, Powiśle,3,118.0,25339,2990000.0
1518,Warszawa, Wola, Czyste,5,163.0,20123,3280000.0
1519,Warszawa, Śródmieście, Śródmieście Południowe,4,98.0,26531,2600000.0
1520,Warszawa, Mokotów, Sadyba,2,68.22,18763,1280000.0
1521,Warszawa, Śródmieście, Nowowiejska,2,51.99,22120,1150000.0
1522,Warszawa, Bielany, Pasymska,4,176.0,19886,3500000.0
1523,Warszawa, Mokotów, Królikarnia,5,136.0,25882,3520000.0
1524,Warszawa, Wola, Mirów,1,29.5,26000,767000.0
1525,Warszawa, Śródmieście, 29 Listopada,4,132.12,28005,3700000.0
1526,Warszawa, Mokotów, Służewiec,3,54.0,17407,940000.0
1527,Warszawa, Wilanów, Prymasa Augusta Hlonda,3,107.5,20456,2199000.0
1528,Warszawa, Wola, Siedmiogrodzka,4,110.0,22718,2499000.0
1529,Warszawa, Żoliborz, Sady Żoliborskie,4,105.0,24752,2599000.0
1530,Warszawa, Wola, Jana Kazimierza,3,70.2,22507,1580000.0
1531,Warszawa, Śródmieście, Górnośląska,2,50.56,23000,1162880.0
1532,Warszawa, Ursus, Skorosze,4,83.0,18060,1499000.0
1533,Warszawa, Śródmieście, Stare Nalewki,4,121.4,32125,3900000.0
1534,Warszawa, Mokotów, Juliana Bruna,4,129.0,23023,2970000.0
1535,Warszawa, Śródmieście, Złota,3,195.7,102197,20000000.0
1536,Warszawa, Żoliborz,,5,266.0,13814,3674600.0
1537,Warszawa, Praga-Południe, Gocław,3,55.56,13767,764900.0
1538,Warszawa, Wola, Mirów,6,231.0,9524,2200000.0
1539,Warszawa, Praga-Północ, Szwedzka,4,96.0,19271,1850000.0
1540,Warszawa, Wola, Mirów,4,194.0,30928,6000000.0
1541,Warszawa, Śródmieście, Śródmieście Południowe,4,140.0,39000,5460000.0
1542,Warszawa, Żoliborz, Zygmunta Hübnera,4,102.5,23902,2450000.0
1543,Warszawa, Śródmieście, Śródmieście Północne,3,116.0,24108,2796500.0
1544,Warszawa, Śródmieście, Śródmieście Północne,4,165.0,53939,8900000.0
1545,Warszawa, Mokotów, Sadyba,2,41.5,12024,499000.0
1546,Warszawa, Białołęka, Żerań,2,37.7,11910,449000.0
1547,Warszawa, Ursynów,,1,40.2,10547,424000.0
1548,Warszawa, Wilanów,,3,74.0,17432,1290000.0
1549,Warszawa, Wilanów,,4,89.0,15169,1350000.0
1550,Warszawa, Praga-Południe, Józefa Garibaldiego,1,20.0,19750,395000.0
1551,Warszawa, Ursus, ul. Herbu Oksza,3,64.0,9828,629000.0
1552,Warszawa, Śródmieście, ul. Okólnik,2,43.99,26824,1180000.0
1553,Warszawa, Bielany, ul. Władysława Broniewskiego,2,32.0,14594,467000.0
1554,Warszawa, Ursynów, ul. Stryjeńskich,2,48.6,12860,625000.0
1555,Warszawa, Ursynów, Polinezyjska,2,57.5,9200,529000.0
1556,Warszawa, Ursynów, Alternatywy,3,75.25,14452,1087500.0
1557,Warszawa, Śródmieście, Śródmieście Południowe,5,165.2,19976,3300000.0
1558,Warszawa, Białołęka, ul. Skarbka z Gór,1,35.3,12216,431225.0
1559,Warszawa, Mokotów, Sielce,3,48.6,11296,549000.0
1560,Warszawa, Śródmieście, Śródmieście Południowe,2,45.69,27358,1250000.0
1561,Warszawa, Śródmieście, Śródmieście Południowe,2,41.1,27737,1140000.0
1562,Warszawa, Praga-Północ, Łochowska,2,33.18,14316,475000.0
1563,Warszawa, Mokotów,,3,49.5,17475,865000.0
1564,Warszawa, Wola,,2,37.6,14495,545000.0
1565,Warszawa, Wilanów,,2,48.0,17708,850000.0
1566,Warszawa, Wesoła, Stara Miłosna,5,143.0,6986,999000.0
1567,Warszawa, Ochota, Rakowiec,2,47.0,11064,520000.0
1568,Warszawa, Targówek, Targówek Mieszkaniowy,2,52.7,12998,685000.0
1569,Warszawa, Targówek, Żuromińska,2,38.5,10260,395000.0
1570,Warszawa, Ursynów,,2,50.1,11577,580000.0
1571,Warszawa, Praga-Południe, Saska Kępa,3,52.0,16442,855000.0
1572,Warszawa, Targówek, Heleny Junkiewicz,1,33.6,12500,420000.0
1573,Warszawa, Bemowo, ul. Gustawa Morcinka,3,46.1,13644,629000.0
1574,Warszawa, Praga-Północ,,1,39.0,14103,550000.0
1575,Warszawa, Bielany,,1,33.0,15364,507000.0
1576,Warszawa, Śródmieście, Powiśle,4,95.46,21999,2100000.0
1577,Warszawa, Ochota,,1,26.4,15909,420000.0
1578,Warszawa, Wola,,1,24.5,15306,375000.0
1579,Warszawa, Bemowo, Chrzanów,4,69.0,11145,769000.0
1580,Warszawa, Bemowo,,4,77.0,11688,900000.0
1581,Warszawa, Targówek, Targówek Mieszkaniowy,1,33.6,12202,410000.0
1582,Warszawa, Mokotów, Jaśminowa,5,160.0,28750,4600000.0
1583,Warszawa, Wilanów, Wiktorii Wiedeńskiej,4,130.2,15899,2070000.0
1584,Warszawa, Śródmieście, Stare Miasto,3,85.0,23412,1990000.0
1585,Warszawa, Wilanów, Sarmacka,4,114.5,18079,2070000.0
1586,Warszawa, Mokotów, Służewiec,2,56.47,22844,1290000.0
1587,Warszawa, Wola, Waliców,4,105.79,32990,3490000.0
1588,Warszawa, Śródmieście, Nowogrodzka,2,60.0,22833,1370000.0
1589,Warszawa, Śródmieście, Kłopot,4,105.0,21500,2257500.0
1590,Warszawa, Mokotów, Konstruktorska,4,107.87,25957,2800000.0
1591,Warszawa, Mokotów, Postępu,2,49.74,14395,716000.0
1592,Warszawa, Śródmieście, Złota,3,109.5,51598,5650000.0
1593,Warszawa, Żoliborz, Przasnyska,3,83.4,28777,2400000.0
1594,Warszawa, Wilanów, Adama Branickiego,2,50.1,14970,750000.0
1595,Warszawa, Wilanów, Adama Branickiego,4,99.39,13935,1385000.0
1596,Warszawa, Wilanów, Adama Branickiego,2,40.0,20000,800000.0
1597,Warszawa, Wilanów, Sarmacka,3,75.0,15867,1190000.0
1598,Warszawa, Żoliborz, Przasnyska,4,129.3,30928,3999000.0
1599,Warszawa, Wilanów, Zdrowa,5,127.0,24409,3100000.0
1600,Warszawa, Białołęka, Brzeziny,2,39.18,11996,469999.0
1601,Warszawa, Ursynów,,3,66.62,15761,1050000.0
1602,Warszawa, Ursynów,,3,63.3,9937,629000.0
1603,Warszawa, Wilanów, ul. Adama Branickiego,2,58.3,15437,899999.0
1604,Warszawa, Ursynów, Fort Służew,3,74.7,19411,1450000.0
1605,Warszawa, Śródmieście, Sienna,5,342.55,20435,7000000.0
1606,Warszawa, Mokotów, Stegny,4,136.0,25882,3520000.0
1607,Warszawa, Wilanów, al. Rzeczypospolitej,3,75.0,17587,1319000.0
1608,Warszawa, Śródmieście, Chmielna,3,45.73,24995,1143000.0
1609,Warszawa, Wola, Okopowa,3,78.0,16923,1320000.0
1610,Warszawa, Wilanów, Bruzdowa,2,51.32,16150,828828.0
1611,Warszawa, Mokotów, Bergamotki,3,68.44,18703,1280000.0
1612,Warszawa, Śródmieście, Hoża,2,60.0,24000,1440000.0
1613,Warszawa, Wilanów, al. Rzeczypospolitej,4,102.0,25490,2600000.0
1614,Warszawa, Mokotów,,3,73.05,17933,1310000.0
1615,Warszawa, Wilanów, Sarmacka,3,110.12,19070,2100000.0
1616,Warszawa, Żoliborz, Szamocka,4,105.2,33080,3480000.0
1617,Warszawa, Wola, Krochmalna,2,36.6,26776,980000.0
1618,Warszawa, Śródmieście, Wiejska,3,84.4,43839,3700000.0
1619,Warszawa, Wola, Grzybowska,3,64.2,18490,1187058.0
1620,Warszawa, Wilanów, Księdza Prymasa Augusta Hlonda,2,50.95,17645,899000.0
1621,Warszawa, Mokotów, Biały Kamień,3,91.87,32437,2980000.0
1622,Warszawa, Ursynów,,4,114.6,22251,2550000.0
1623,Warszawa, Wawer, ul. Klimontowska,2,54.0,12093,653000.0
1624,Warszawa, Praga-Południe,,3,46.68,11568,540000.0
1625,Warszawa, Praga-Południe,,2,46.68,11568,540000.0
1626,Warszawa, Wawer,,3,47.0,10000,470000.0
1627,Warszawa, Mokotów,,3,56.7,10582,600000.0
1628,Warszawa, Ochota, ul. Szczęśliwicka,3,81.2,13485,1095000.0
1629,Warszawa, Wola, ul. Leszno,2,52.48,16197,850000.0
1630,Warszawa, Ursynów,,3,53.15,13641,725000.0
1631,Warszawa, Praga-Południe, Grochów,3,69.0,8841,610000.0
1632,Warszawa, Bielany, Stare Bielany,4,110.8,18042,1999000.0
1633,Warszawa, Mokotów, Stegny,2,43.0,10465,450000.0
1634,Warszawa, Ursynów, ul. Jana Żabińskiego,2,62.6,8997,56321250.0
1635,Warszawa, Praga-Południe, Władysława Umińskiego 8,2,47.0,12234,575000.0
1636,Warszawa, Wawer, Heliotropów,2,36.22,10906,395000.0
1637,Warszawa, Bemowo, Muszlowa,3,65.0,10462,680000.0
1638,Warszawa, Mokotów, Belgijska,2,60.0,15833,950000.0
1639,Warszawa, Praga-Północ, Nowa Praga,2,37.39,14710,550000.0
1640,Warszawa, Wilanów, Zawady,3,60.0,13983,839000.0
1641,Warszawa, Mokotów, Górny Mokotów,3,57.1,10490,599000.0
1642,Warszawa, Targówek, Targówek Mieszkaniowy,4,56.0,11946,669000.0
1643,Warszawa, Mokotów, ul. Kłobucka,4,77.6,16750,1299800.0
1644,Warszawa, Ursynów, Natolin,2,43.3,14550,630000.0
1645,Warszawa, Ursus, ul. Posag 7 Panien,3,63.67,10052,640000.0
1646,Warszawa, Bemowo, Jelonki,4,78.8,11675,920000.0
1647,Warszawa, Śródmieście, gen. Władysława Andersa,2,41.41,16421,680000.0
1648,Warszawa, Ursynów, al. Komisji Edukacji Narodowej,3,80.0,14375,1150000.0
1649,Warszawa, Włochy, Kleszczowa,3,60.7,11516,699000.0
1650,Warszawa, Mokotów, Dolny Mokotów,3,73.76,17625,1300000.0
1651,Warszawa, Targówek, ul. Rembielińska,2,46.0,14891,685000.0
1652,Warszawa, Targówek, Bródno,3,47.0,10213,480000.0
1653,Warszawa, Ursus,,2,42.1,11853,499000.0
1654,Wiktoryn, Warszawa, mazowieckie,1,18.0,14333,258000.0
1655,Warszawa, Białołęka, Tarchomin,3,45.2,10597,479000.0
1656,Warszawa, Białołęka, ul. Atutowa 11,3,61.4,8958,550000.0
1657,Warszawa, Praga-Północ, Tadeusza Korsaka,3,78.0,76,5900.0
1658,Warszawa, Wola, Siedmiogrodzka,4,110.0,22718,2499000.0
1659,Warszawa, Żoliborz, Ludwika Rydygiera,4,105.33,24675,2599000.0
1660,Warszawa, Mokotów, Aleja gen. Władysława Sikorskiego,2,47.33,17938,849000.0
1661,Warszawa, Mokotów, Wacława Żenczykowskiego,4,96.0,11448,1099000.0
1662,Warszawa, Targówek, Targówek Mieszkaniowy,1,25.0,14000,350000.0
1663,Warszawa, Mokotów, Nałęczowska 33,3,74.0,16892,1250000.0
1664,Warszawa, Bemowo, Chrzanów,3,70.77,13353,945000.0
1665,Warszawa, Wola, Koło,2,41.6,11971,498000.0
1666,Warszawa, Bemowo, ul. Gustawa Morcinka,3,62.3,11075,690000.0
1667,Warszawa, Praga-Południe, Waszyngtona 75,2,35.0,14857,520000.0
1668,Warszawa, Wola, Monte Cassino,1,24.5,14939,366000.0
1669,Warszawa, Białołęka,,4,71.93,8340,599900.0
1670,Warszawa, Białołęka, Jesiennych liści,3,66.61,10194,679000.0
1671,Warszawa, Bielany, ul. Broniewskiego 87,3,53.0,10377,550000.0
1672,Warszawa, Żoliborz, Ludwika Rydygiera,4,123.4,27553,3400000.0
1673,Warszawa, Mokotów, Jarosława Dąbrowskiego,2,41.0,13610,558000.0
1674,Warszawa, Śródmieście, Chmielna,1,23.0,22174,510000.0
1675,Warszawa, Ursynów, ul. Na Uboczu 26,3,66.3,16000,1060800.0
1676,Warszawa, Białołęka, Głębocka,2,32.35,10355,335000.0
1677,Warszawa, Ursynów, ul. Filipiny Płaskowickiej,3,69.0,12029,830000.0
1678,Warszawa, Bielany,,3,47.0,13809,649000.0
1679,Warszawa, Praga-Północ, Karola Darwina 1a,2,37.0,12162,450000.0
1680,Warszawa, Białołęka, Tarchomin,3,62.0,7823,485000.0
1681,Warszawa, Śródmieście, ul. Ogrodowa,1,32.15,16952,545000.0
1682,Warszawa, Bielany,,2,35.0,13500,472500.0
1683,Warszawa, Mokotów,,2,37.4,11230,420000.0
1684,Warszawa, Bielany,,2,47.01,13806,649000.0
1685,Warszawa, Ochota,,3,70.52,13046,920000.0
1686,Warszawa, Bielany, Stare Bielany,1,36.36,13586,494000.0
1687,Warszawa, Bemowo,,2,50.0,12500,625000.0
1688,Warszawa, Żoliborz, Sady Żoliborskie,3,57.3,12897,739000.0
1689,Warszawa, Mokotów, ul. Emilii Plater 36,1,36.4,17555,639000.0
1690,Warszawa, Mokotów, Malawskiego 1,2,38.8,12345,479000.0
1691,Warszawa, Śródmieście, Mokotowska,2,52.31,28656,1499000.0
1692,Warszawa, Śródmieście, Graniczna,2,27.0,18074,488000.0
1693,Warszawa, Żoliborz, Elbląska,2,36.2,12293,445000.0
1694,Warszawa, Żoliborz, Pawła Suzina,1,23.59,18652,440000.0
1695,Warszawa, Mokotów, Sadyba,3,56.7,11464,650000.0
1696,Warszawa, Wawer,,3,52.0,9423,490000.0
1697,Warszawa, Praga-Północ, ul. Jagiellońska 45,1,30.45,17537,534000.0
1698,Warszawa, Praga-Północ,,2,56.16,12286,690000.0
1699,Warszawa, Żoliborz, Potocka,1,37.86,15848,600000.0
1700,Warszawa, Wola,,2,50.0,16300,815000.0
1701,Warszawa, Ochota, Mątwicka,2,50.0,16300,815000.0
1702,Warszawa, Włochy, Nowe Włochy,4,82.63,10880,899000.0
1703,Warszawa, Białołęka, ul. Pasłęcka,1,37.6,10612,399000.0
1704,Warszawa, Wola, Marcina Kasprzaka,3,80.33,21997,1767000.0
1705,Broniewskiego 24a, Warszawa, mazowieckie,1,20.0,19450,389000.0
1706,Warszawa, Wola, Mirów,1,28.0,16393,459000.0
1707,Warszawa, Ursynów, Kabaty,4,90.5,17901,1620000.0
1708,Warszawa, Wola, odolany,2,32.0,19063,610000.0
1709,Warszawa, Śródmieście, Powiśle,3,47.0,14894,700000.0
1710,Warszawa, Bielany, Gąbińska,2,35.0,13500,472500.0
1711,Warszawa, Praga-Południe, ul. gen. Tadeusza Bora-Komorowskiego 39A,3,69.02,18111,1250000.0
1712,Warszawa, Targówek,,2,52.5,9505,499000.0
1713,Warszawa, Bemowo, ul. Juliusza Kaden-Bandrowskiego,2,47.5,12421,590000.0
1714,Warszawa, Wawer, Pod Brzozami,4,100.0,9100,910000.0
1715,Warszawa, Wola, Elekcyjna 33,1,26.5,14679,389000.0
1716,Warszawa, Mokotów,,3,57.0,13684,780000.0
1717,Warszawa, Śródmieście, ul. Piękna,3,82.76,19937,1650000.0
1718,Warszawa, Ursus, ul. Skoroszewska,3,72.47,10901,790000.0
1719,Warszawa, Ursynów, ul. Melchiora Wańkowicza,2,55.6,14900,828440.0
1720,Warszawa, Praga-Południe, Krypska 21,1,40.4,10891,440000.0
1721,Warszawa, Bielany, Stare Bielany,3,57.17,11545,660000.0
1722,Warszawa, Śródmieście, Śródmieście Północne,2,54.0,20370,1100000.0
1723,Warszawa, Ursynów, al. Aleja Komisji Edukacji Narodowej,3,78.0,19231,1500000.0
1724,Warszawa, Ursus,,4,78.4,11862,930000.0
1725,Warszawa, Praga-Południe, Grochów,2,51.2,12402,635000.0
1726,Warszawa, Ursynów,,3,60.0,12250,735000.0
1727,Warszawa, Praga-Południe, ul. Rożnowska,3,70.0,17857,1250000.0
1728,Warszawa, Żoliborz, Stary Żoliborz,3,73.0,23712,1731000.0
1729,Warszawa, Mokotów, Górny Mokotów,3,48.0,17083,820000.0
1730,Warszawa, Mokotów, Sadyba,4,65.2,12960,845000.0
1731,Warszawa, Bemowo,,3,63.0,15079,950000.0
1732,Warszawa, Wola, ul. Józefa Sowińskiego,3,62.08,15464,960000.0
1733,Warszawa, Białołęka, ul. Leona Berensona,2,45.0,11089,499000.0
1734,Warszawa, Bielany, Antoniego Czechowa,1,26.0,15765,409900.0
1735,Warszawa, Wawer, Marysin Wawerski,2,37.5,10133,380000.0
1736,Warszawa, Wilanów, ul. Bruzdowa,3,70.0,16000,1120000.0
1737,Warszawa, Białołęka, ul. Kasztanowa,3,58.27,10554,615000.0
1738,Warszawa, Wola, Ulrychów,2,37.08,11057,410000.0
1739,Warszawa, Bielany, Chomiczówka,3,59.0,9661,570000.0
1740,Warszawa, Mokotów, Chełmska,2,55.14,15200,838128.0
1741,Warszawa, Praga-Południe, Kutnowska,1,18.3,16940,310000.0
1742,Warszawa, Mokotów, Sadyba,1,37.7,13793,520000.0
1743,Warszawa, Ochota,,2,39.6,13384,530000.0
1744,Warszawa, Ursynów, Harmony Park,4,83.0,18072,1500000.0
1745,Warszawa, Mokotów, Dolny Mokotów,3,49.4,11538,570000.0
1746,Warszawa, Żoliborz,,3,101.8,17500,1781500.0
1747,Warszawa, Żoliborz, Stary Żoliborz,3,85.0,18812,1599000.0
1748,Warszawa, Praga-Południe, Gocław,4,98.9,17492,1730000.0
1749,Warszawa, Bemowo, ul. Muszlowa,3,62.0,11903,738000.0
1750,Warszawa, Białołęka, Aluzyjna 21G,2,44.4,9887,439000.0
1751,Warszawa, Praga-Południe, ul. Terespolska,3,67.02,14324,960000.0
1752,Warszawa, Wola, Koło,2,39.1,12148,475000.0
1753,Warszawa, Białołęka, Tarchomin,2,50.0,12200,610000.0
1754,Warszawa, Wilanów,,1,54.0,17500,945000.0
1755,Warszawa, Mokotów, ul. Chocimska,2,53.5,22243,1190000.0
1756,Warszawa, Bielany, ul. Josepha Conrada,3,49.9,15438,770350.0
1757,Warszawa, Wola, Gumińska,3,67.21,13971,939000.0
1758,Warszawa, Wola, Gumińska,3,67.21,18881,1269000.0
1759,Warszawa, Ochota, Szybka,3,46.0,15848,729000.0
1760,Warszawa, Włochy, Przy Torach,2,48.0,15813,759000.0
1761,Warszawa, Włochy, Stare Włochy,5,125.0,14950,1868750.0
1762,Warszawa, Praga-Południe,,2,45.0,12556,565000.0
1763,Warszawa, Śródmieście, Powiśle,2,41.0,18293,750000.0
1764,Warszawa, Ursynów, Ludwika Hirszfelda,3,67.2,11310,760000.0
1765,Warszawa, Wawer, ul. Pod Brzozami,4,100.0,8950,895000.0
1766,Warszawa, Wesoła, ul. Rumiankowa,5,96.0,9271,890000.0
1767,Warszawa, Wola,,1,36.0,12222,440000.0
1768,Warszawa, Wola, ul. Wolność 2,3,47.0,13574,638000.0
1769,Warszawa, Targówek, Bródno-Podgrodzie,2,39.0,9718,379000.0
1770,Warszawa, Mokotów, Orzycka,3,68.57,13125,899999.0
1771,Warszawa, Targówek, Bródno,3,103.89,10973,1140000.0
1772,Warszawa, Mokotów, Górny Mokotów,1,36.0,14444,520000.0
1773,Warszawa, Ursus, ul. Posag 7 Panien,3,56.0,13811,773430.0
1774,Warszawa, Mokotów, ul. Melomanów,2,60.0,11000,660000.0
1775,Warszawa, Mokotów, ul. Bełdan,2,39.0,14795,577000.0
1776,Warszawa, Ursynów,,3,63.88,13463,860000.0
1777,Warszawa, Mokotów,,2,48.0,13854,665000.0
1778,Warszawa, Ursynów,,3,68.0,18529,1260000.0
1779,Warszawa, Ursynów,,2,39.1,15320,599000.0
1780,Warszawa, Ursynów,,3,68.8,11294,777000.0
1781,Warszawa, Włochy, Przerwana 11,2,43.44,13559,589000.0
1782,Warszawa, Wilanów, ul. Marconich,5,220.0,14091,3100000.0
1783,Warszawa, Śródmieście, ul. Mokotowska,2,51.5,21340,1099000.0
1784,Warszawa, Praga-Południe,,3,53.0,9811,520000.0
1785,Warszawa, Wilanów, Stanisława Kostki Potockiego,5,204.0,15686,3200000.0
1786,Warszawa, Targówek, Bródno,3,75.72,13074,990000.0
1787,Warszawa, Praga-Południe, Grochów,3,62.0,8855,549000.0
1788,Warszawa, Śródmieście, Śródmieście Południowe,3,49.0,30612,1500000.0
1789,Warszawa, Ochota, Grójecka 80/102,3,46.0,15174,698000.0
1790,Warszawa, Wola,,3,218.0,27294,5950000.0
1791,Warszawa, Wilanów,,5,235.0,14681,3450000.0
1792,Warszawa, Bielany, ul. Księżycowa 54,3,54.87,12757,699999.0
1793,Warszawa, Śródmieście,,4,179.9,33074,5950000.0
